"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","Vn_wane_rate","Vwp_wane_rate","Vap_wane_rate","Vn_fail_rate","Vn_symptom_mod","V_fail_rate","Vwp_symptom_mod","Vap_symptom_mod","naive_symptom_rate","beta0","beta1","beta_mod_An","beta_mod_Awp","beta_mod_Aap","beta_mod_A","rho","sigmaSE","lag","S_0","E_0","En_0","Ewp_0","I_0","A_0","An_0","Awp_0","Vn_0","Vwp_0"
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",1,-7098.12328971316,1.15162787293696,0.00319126996309997,0.000572430285605792,0.000214302599668149,0.791428761688538,41.4189789533381,0.639629458018557,96.9524744275889,88.9349659633818,0.004810736238026,1.33841010052847,0.69350948820299,0.99168929778473,0.823078026433618,0.014077768354478,0.820087968181613,0.136104947426749,8.42672949608528,0.882701814205254,0.0872891299423691,0.0613985625736535,0.031143984151728,0.0966247487122046,0.0173127136619404,0.0746601646387479,0.00228408287759495,0.0485199748026107,0.208291333017153,0.372475305621998
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",2,-36553.1619053806,0.445489623510551,0.000325220290135254,0.000153798741130433,0.000559410846522684,0.217650694055666,49.3763741494877,0.802872469606127,27.8935362135298,96.7736754317557,0.212587694964739,0.0108322821775241,0.97763299966561,0.489003378808846,0.505790478807122,0.306712889424698,0.0371426341917916,0.75218979914412,0.025846131670171,0.403701817962498,0.237367962169321,0.0067400699035721,0.0318637423746262,0.0165080020800795,0.0276976105854473,0.00949233274831408,0.0196163950020455,0.000302862887452631,0.301782466318394,0.348628555930748
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",3,-32026.8631480121,8.37934211022161,0.0358251894014895,0.000525992307410394,0.00278603042044023,0.993878252438036,278.18542785469,0.961426889913129,21.0770494797396,39.2613032989178,0.000344414041560354,0.565018661305366,0.715242453982272,0.243954004479028,0.126498980267948,0.915581598821298,0.831332221201345,0.0712073663768966,0.0208610552276298,0.0156331839877322,0.281604451011161,0.030053538278595,0.0193845973558094,0.0242671971282761,0.0322835771167203,0.0342796897536751,0.00938040156219023,0.00835245759347435,0.331236499781033,0.229157590419065
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",4,-6726.19169437117,16.4818378849639,0.00147215123745467,0.000518560528257181,0.00179056201969806,0.677609958170307,199.003337919866,0.160879284071438,21.9482207504352,44.6862255249382,0.737618696794824,0.0913674569511238,0.0647603784406921,0.501115252417917,0.281693935634107,0.312627307064653,0.0815469222366829,0.103700105470277,1.60227889465698,0.0250789022860035,0.256096486019065,0.0318853640393817,0.00532838663777702,0.0157913051019887,0.0326441332358258,0.0395175705141502,0.0592160106896528,0.0634685480602336,0.38105462756583,0.114997568136096
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",5,-26107.816524955,1.61423486889324,0.00848251149401204,0.00274772694824666,0.000456603603388147,0.692045345433201,60.1986142413405,0.674286116494964,20.0060309890374,123.137753823139,0.0179761660373995,0.566796736565762,0.885205340706035,0.877043275081338,0.614371316046075,0.491164104039165,0.0913716041990584,0.0069058676897285,0.678972931705014,0.0501150488090784,0.354475294112886,0.0204519331962531,0.0517671929882979,0.0219172351583806,0.0376322896841079,0.0290381087612451,0.0108614301025159,0.0277176018588008,0.252759409150758,0.193379504986755
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",6,-6750.57444518474,2.50186655442557,0.000551882578915058,0.00245033139011583,3.36253120395036e-05,0.018379929459798,95.4369862730427,0.90938597543555,1173.70673674645,96.9619947378887,0.95744771161306,0.0772856916002667,0.0300684257646356,0.916324637304721,0.959313854192894,0.886591777979988,0.289700026083532,0.133252118905137,1.70315370582679,0.0397269753433731,0.332202320435358,0.0257330269917218,0.00644760785761441,0.0286683144920361,0.00145240475986767,0.0282559292058788,0.0219842098132757,0.0300645048226632,0.277644562090061,0.247547119531523
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",7,-6302.32121106243,5.7279939880716,0.00289078761170233,0.000371823482685622,0.00101618540653867,0.92141897522372,50.6160865584981,0.289717294129559,17.1356010722166,2.36089287113096,0.00896494508804649,0.137508266901902,0.142024647442102,0.057715418446186,0.500144448490838,0.589588564319363,0.552956055679591,0.266814554263812,1.71537260364551,0.505854222363943,0.349699382645683,0.00188068270809134,0.0208522062412485,0.00355756416400919,0.0144443794174163,0.00549226026009579,0.0197667388704085,0.0295735868440878,0.294794883070741,0.259938315778218
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",8,-6616.43919936714,2355.66656646375,0.0003984327960403,0.00132147139429382,0.0021767553339714,0.74647308714582,12.7479720869345,0.78899152962781,172.642117441414,51.3685384306567,0.222944359190042,0.137719035284591,0.331084300303388,0.0382805283717069,0.845279887872409,0.0257156180606594,0.967960154718987,0.00346038843947923,2.42929173376052,0.0689606745689793,0.278496529599698,0.0646396853106242,0.126005987367589,0.0707544983749932,0.0966655041332536,0.0821564015090845,0.110966059723281,0.0160787916858324,0.117263256966379,0.0369732853292654
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",9,-6490.6340783654,5.83309112947124,0.000609677133618296,0.0016289154548883,0.00154469224614625,0.358294935970719,1.34611327363254,0.75442634414691,17.8146381338815,1.27933454891144,0.179057617486552,0.127914359765349,0.069200668825642,0.122472504479439,0.885103726449474,0.833415650808076,0.463812341166901,0.712604696513087,3.03393885405901,0.406675559358937,0.0286780965110678,0.0406391231767841,0.0552767072022767,0.0543288342523118,0.021539343556417,0.0857142852916592,0.0421562874773156,0.0847563758282695,0.500863365538315,0.0860475811655834
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",10,-33771.1062817421,1.19348233612031,0.00147766811806168,0.0010466099017966,0.000861055572732268,0.642705806562852,285.62763935126,0.00368804432665274,12.6265463751401,203.351920139101,0.999716779833725,0.179533458134781,0.981983087691834,0.237319955375797,0.155713237156423,0.391474787771807,0.123606883523624,0.00051660992134777,0.0349023761245343,0.116532744392893,0.336047103730978,0.0680705130171426,0.00918267513266097,0.00943882732336203,0.0512980602670901,0.0298764166926427,0.065969579205346,0.0297267841319921,0.0213120492944547,0.379077991204331
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",11,-36294.4668872701,4.7603178694254,4.61174208229268e-05,0.00149294338927491,0.00043519662771829,0.530358760276244,98.3595784831678,0.590454192608341,2.2447496292497,25.3967836981998,0.00113147212679971,0.150345083601326,0.00158292364940971,0.83057379253571,0.233566759493778,0.180258565928968,0.953843791861939,0.00640453767791724,0.422583990678418,0.346768895818859,0.345565353427746,0.00976434853412748,0.0156331909860535,0.0402413602249337,0.044295873499775,0.0320547639201014,0.00908171800422952,0.00814688023094952,0.124684615889617,0.370531895282467
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",12,-6791.17027013408,32.4201489628137,0.00336677274230848,0.0002634962736039,0.000683957093570747,0.479660398205393,169.718241384994,0.444230597867347,263.841529417207,57.0294559941584,0.60428289630439,0.0974517162686605,0.135150971219782,0.420179512992765,0.00125256306157274,0.824056479882695,0.444882133916774,0.48522800264926,1.50029077578374,0.0136239546407225,0.147426850483829,0.0422993978462372,0.0517539827516996,0.0197062774658444,0.0274277734994574,0.010922232582099,0.0370921851612361,0.0378379845006395,0.411436201225965,0.214097114482993
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",13,-36658.864079946,2.5958564913536,0.00315011483606997,0.00409464812168831,0.00147695367774515,0.222195966072278,2.38024476245256,0.402137252972868,56.2582846006802,13.5591630437702,0.00469247260166433,0.00793020754404667,0.459505407795361,0.34511504543003,0.827274791356892,0.824898103357509,0.0449808118376165,0.978819532841748,0.00118175106284975,0.264182194402588,0.238572869964936,0.0346620742801495,0.0150618189881712,0.000563404474015509,0.0347675560560598,0.00338863847760025,0.0192064218296963,0.00385924560897075,0.518422209116137,0.131495761204264
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",14,-6807.60347741645,54.1612699655797,0.000259347460319641,0.000156568361401478,0.000406651857885777,0.766307771825082,27.6575411845728,0.878655109402175,116.258514520723,9.37699733479738,0.647202825241349,0.274791914827105,0.910669323228225,0.00234206976306956,0.747913782745219,0.815408425621648,0.757733809646015,0.0494252384908355,5.37119333454877,0.0208582924979571,0.411202153730702,0.00438225094266187,0.0326316243180342,0.0204788758429358,0.00464722573548246,0.023261700845731,0.0343106653288957,0.0238561576627781,0.161650029277513,0.283579316315266
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",15,-6490.01873423286,6.87840505063472,0.00375824300208659,0.00211307633328245,0.000832461287211683,0.562973961744534,15.751178010666,0.0845454311868588,18.3703873902604,42.489182325562,0.13444659811427,0.189985103032376,0.211184138631372,0.0986817152264203,0.568761904693083,0.163845420327545,0.258646757492671,0.104263186078851,1.59867445986497,0.389012684128461,0.309663994227112,0.0417315515577716,0.0237807579551048,0.0125523363917727,0.0174182630011839,0.0149951201430317,0.0046442635277937,0.0398012009213529,0.0791128285272395,0.456299683747637
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",16,-36385.7084235872,12.4108509346348,0.00270615775936481,0.00273716349165907,0.00271153296782597,0.976895647365221,47.9372538004408,0.412806735660634,59.0903981304352,33.0993806121303,0.01080062829428,0.0387017761070436,0.996591556674816,0.961298806748141,0.0239784699280087,0.55645386694624,0.740023141472694,0.328428568855285,0.363579529671501,0.346124287238796,0.0959742709028692,0.0205128132656831,0.000149287609144312,0.047727044294405,0.0549836213964667,0.0499756492070208,0.0334578690991509,0.0204437302670444,0.38812058764484,0.288655126313375
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",17,-7269.03084010703,34.4870338359628,0.000256123091887051,0.00222556218123178,0.00392903872091464,0.762715627397993,17.687825876712,0.755382864469854,56.9087380618741,1.0748264898506,0.560828780322889,0.471888795306937,0.88611454437842,0.0125824665018439,0.533359657635667,0.0598424832626374,0.0947742550923255,0.739023491864223,4.04845288885241,0.0575418802772722,0.130844100186588,0.04249008903924,0.00184403465027857,0.0021271367576201,0.0101530628811564,0.0448147116917594,0.0217325583389585,0.0020127956125789,0.313889091863965,0.430092418977856
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",18,-32238.4839565405,0.463557749432718,0.0293127744347904,0.00174350657667392,0.00255513491677581,0.289994191464866,18.6685685629345,0.901922779805601,315.074663941051,22.80493312099,0.000439846763163995,0.933836901927964,0.480529719949858,0.410275960433569,0.018022278918955,0.512737845677952,0.980082818022525,0.0530390501772124,0.00507474225733344,0.894376673986275,0.50630007296553,0.0215213783982414,0.0380232181245749,0.0361944001483319,0.0469981766719423,0.0224111723551691,0.0619803635551611,0.0377606120343599,0.0393745919678476,0.189436013778841
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",19,-36692.5526395401,0.0153396792929243,0.00109004197168818,0.000347540314411972,0.000740940040024814,0.266549708393256,29.2952354768454,0.86557151104507,47.8080874865862,43.6806731252791,0.00228212444299941,0.0550394936509502,0.775125145899781,0.942465599706771,0.95912582432265,0.965264350547413,0.237467176344431,0.00141909654717845,0.19845843611908,0.0555975954864076,0.391996528886581,0.0459308596550122,0.06016512279772,0.0240851096925057,0.0722343500954763,0.0474447528715502,0.0144318929884006,0.0634364781065616,0.234043783341428,0.0462311215647637
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",20,-8516.00511287326,400.916788552944,0.000177462235709112,0.000476038987501425,0.0024700903577116,0.0493869699086054,20.1250936736742,0.169723495738627,10.4029325565015,49.1554953845913,0.0178273975639834,0.450969732071176,0.461602468298181,0.30284214254731,0.709660655652488,0.449442327137391,0.425648736726319,0.0517460180785239,2.96526847307053,0.02190111201522,0.000294446657130272,0.00398139951346716,0.0177447572861615,0.049115160189678,0.0282833842779096,0.00565712509048753,0.0425076123584485,0.0168243715289907,0.495189632583,0.340402110514727
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",21,-36704.8253836216,0.0040187796087677,0.000208001634979046,0.000580387142614235,0.00263807011892346,0.743202248833547,55.4555162886843,0.00360318214116595,32.7793952177508,67.0341774491319,0.0076035918627274,0.0141793226336718,0.98932603301216,0.124616065606442,0.387043472397914,0.379103384641966,0.964232391664701,0.0289114656922734,0.0154241020011244,0.00884502720994089,0.0512304406999439,0.00716475190065449,0.0354439251660316,0.0280398700670744,0.0229540374228081,0.00929383426564492,0.0128530919527653,0.0363141039301968,0.393576318313237,0.403129626281644
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",22,-12927.2029177326,172.112093758505,1.06906000250837e-05,0.000540852246598253,0.00632132071899802,0.332560731489792,118.572995427764,0.400478181522381,14.360844232133,43.1640673425571,0.0254840008429484,1.04351635737169,0.377376538902142,0.111809307919919,0.33335043429562,0.670931744761977,0.91292682862679,0.0747380603403018,2.27806283745415,0.0435792244699035,0.326968270834973,0.0407585160659527,0.0236528705984165,0.00894167130516913,0.00386789419731872,0.0391429384963263,0.0444617180512014,0.0225514671093333,0.242317205139544,0.247337448201765
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",23,-6806.71643404758,16.6118195562799,0.000609427673897441,0.00506605423938438,0.000486492359010985,0.8901981562364,70.7087958680799,0.288691999861302,57.1293461718349,43.2176277787172,0.988201912332259,0.0797854551452842,0.375417269025077,0.0423590641434875,0.979683728309982,0.400599548402076,0.458951562894323,0.0101587358252162,1.89908888064098,0.0520790226175125,0.592856416411503,0.0296044697746776,0.0104945304468859,0.0631956369517719,0.0212984718417272,0.0304974006192582,0.00370738352515094,0.0112382671830945,0.115379765096709,0.121727658149222
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",24,-36700.80821244,0.00412888393283656,0.00116853045741338,0.000336916749436312,8.9194524918804e-05,0.254538256511084,99.1017432676701,0.782159410686024,2.64488872529573,61.6254282866438,0.0031816828669479,0.0510013804206928,0.678872148421202,0.814087721557873,0.0926787831425737,0.0472907790144803,0.0466669703872727,0.00854719568072723,0.161356209150791,0.979899027908577,0.160854348627277,0.040470747728011,0.028851256587669,0.0181135026791545,0.0367900505407749,0.0404830539768906,0.0254548476290319,0.0296234503975351,0.324252788096264,0.295105953737391
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",25,-6834.0097910595,34.1389952655405,0.00369469880085965,0.00378830188580102,0.00219863197643637,0.552158777187792,23.9324969606179,0.772933424550218,20.9254519622738,107.361766930698,0.653373211542446,0.0820396951649168,0.258019605585368,0.988876022167488,0.178943400075069,0.763394342000948,0.527231712167784,0.0972076514568013,1.3393358760428,0.258051548971205,0.195493384356959,0.00039981229165928,0.0613371932604279,0.0223563100482925,0.008533743548632,0.0356552076858993,0.00786796628713688,0.0303434475264419,0.163798278544922,0.474214656449629
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",26,-36678.3749068567,0.269207928950763,0.000406718530429924,0.00200624123884588,0.000112774936975507,0.996570823506345,59.6068289887324,0.249077834175426,541.100419317725,23.5875538546605,0.000597483502281755,0.00280408771795105,0.538290501859185,0.28105663864107,0.374324103713477,0.19368989663678,0.912696173128512,0.870835179304485,0.105553302372981,0.0619899101423964,0.348002200709809,0.0232668929943632,0.0208856792859685,0.0408238766583738,0.0290929133299475,0.00118842026517736,0.0299507177840792,0.04782315845157,0.346156849492718,0.112809291027994
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",27,-36709.0831692976,0.0150154249820491,0.000470428651612402,0.000213176657703348,0.000534049585225046,0.416629012895673,25.7278740036711,0.563717496139089,26.7759305667955,60.3453005346049,0.381261994200914,0.00592659458988513,0.398915935350955,0.142573273536851,0.15046978820577,0.494198640724886,0.0659081160385545,0.00198310662817432,0.21661406034826,0.0428671892143133,0.217942289382501,0.0110596031612899,0.00941476882820214,0.00437350900620764,0.035010659110848,0.0324514696445755,0.0158435345255549,0.0293508080681347,0.44218892393378,0.202364434338907
"US","waning.diff.protection.same.symptoms.diff.transmission.diff","all","two.weeks",28,-6235.48091308283,4.91428701807559,0.000413931800360316,0.00302731273805707,0.000216910046750815,0.786589845810639,9.9015104578022,0.0703587988691255,8.66133008968226,63.4506834698024,0.148503437255541,0.196476009746047,0.553732960786652,0.499275613446541,0.979733016195673,0.905168884992174,0.363484968247088,0.00631130282282787,2.36128739286868,0.206503572437389,0.0306072493653016,0.0332305732686783,0.0350022441169415,0.0293829543149669,0.0187257921270888,0.0128612036726311,0.0402611342725937,0.0107487612333226,0.246680444907431,0.542499642721045
